# 
# Jeffries file, cross-matched with Gaia EDR3
# 
ID,RAJ2000,DEJ2000,V,B-V,V-I,F1,F2,F3,F4,F5,_x,_y,RA_ICRS,DE_ICRS,Source,Plx,e_Plx,PM,pmRA,e_pmRA,pmDE,e_pmDE,Gmag,e_Gmag,BP-RP,e_BP-RP
12565,120.04996666666665,-60.714911111111114,15.489,1.217,1.295,1,1,1,1,0,0.273114,0.048319,120.05001386452,-60.71490659062,5290769349213170688,0.0878,0.0219,5.286,-2.174,0.027,4.818,0.024,15.113278,0.002765,1.445703,0.005291959561447914
12597,120.05422499999999,-60.69611111111111,15.848,1.267,1.462,1,1,1,1,0,0.275362,0.067139,120.05428006424,-60.69606852685,5290769589731340160,2.4466,0.023,12.182,-4.024,0.031,11.498,0.028,15.455327,0.003031,1.586057,0.009556100145980054
12600,120.054475,-60.886969444444446,16.561,1.491,2.015,1,1,1,1,1,0.273806,-0.123593,120.05444144964,-60.8868057557,5290752581661011712,2.2414,0.0302,33.511,-10.084,0.038,31.958,0.036,15.748789,0.0028,2.042139,0.0068609201277962705
12613,120.05545416666665,-60.92126944444444,19.888,99.999,2.849,0,1,0,1,0,0.273891,-0.157997,120.05522395855,-60.92120736223,5290752199402627456,2.5878,0.151,12.95,-5.164,0.179,11.875,0.173,18.645803,0.003325,3.081478,0.05478560680507244
12621,120.0568375,-60.64648888888889,20.651,99.999,3.101,0,1,0,1,0,0.27711,0.116746,120.0569784992,-60.64644774805,5290776354299234176,2.303,0.1927,12.193,-4.775,0.32,11.219,0.237,19.141329,0.004511,2.645699,0.11732183347527432
12649,120.06037916666665,-60.75427222222222,12.362,0.587,0.741,1,1,1,1,1,0.277866,0.008955,120.06042535818,-60.7542279785,5290766252535812224,2.4993,0.03,12.125,-5.104,0.037,10.999,0.035,12.223487,0.00276,0.825925,0.00474461568517409
12709,120.06620833333332,-60.78823611111111,19.534,99.999,2.701,0,1,0,1,0,0.280368,-0.024986,120.06615342511,-60.78814646661,5290765874578820992,2.0696,0.126,20.792,-8.913,0.157,18.784,0.147,18.252964,0.003072,2.815899,0.043566210588023374
12711,120.06636666666665,-60.89148055555555,19.631,99.999,2.777,0,1,0,1,0,0.279609,-0.128246,120.06645255828,-60.89140783936,5290752577359773184,2.4009,0.1263,12.377,-4.235,0.169,11.629,0.143,18.439228,0.003266,2.949034,0.053494629281826044
12722,120.06765833333331,-60.37869166666667,13.51,0.767,0.894,1,1,1,1,0,0.284729,0.384464,120.067738435,-60.3786746949,5290830509547030016,1.5891,0.0112,10.239,-1.885,0.014,10.064,0.016,13.442294,0.002762,0.943715,0.007504773147804003
12728,120.0685458333333,-60.77087222222222,16.19,1.27,1.584,1,1,1,1,0,0.281711,-0.007674,120.0685952737,-60.77082313962,5290765947599154048,2.4591,0.0252,12.684,-4.685,0.032,11.787,0.029,15.653971,0.003003,1.681462,0.007981835628475445
12754,120.07194166666665,-60.8575,13.564,0.871,0.939,1,1,1,1,1,0.282566,-0.094396,120.07191440117,-60.85753335037,5290764367051273984,0.8679,0.2586,6.936,-6.522,0.323,-2.359,0.329,13.392708,0.00306,1.075121,0.004752607074017375
12802,120.07774166666665,-60.84115833333333,16.177,1.27,1.547,1,1,1,1,0,0.285549,-0.077996,120.07774023581,-60.84110809497,5290764813727873664,2.4277,0.0268,12.36,-4.616,0.032,11.466,0.031,15.797231,0.003228,1.727591,0.009754839824415365
12805,120.07799583333332,-60.81881388888889,19.955,99.999,2.984,0,1,0,1,1,0.28584,-0.055618,120.07792710449,-60.81872804168,5290765015585320320,2.4459,0.1442,12.564,-4.544,0.178,11.713,0.159,18.445034,0.003357,3.031349,0.0880798715371452
12809,120.0784458333333,-60.42010277777778,15.487,1.177,1.377,1,1,1,1,0,0.289674,0.343033,120.07848912708,-60.42006030664,5290828757200371072,2.4451,0.019,12.066,-4.729,0.025,11.101,0.025,14.960618,0.002853,1.419679,0.006362865077934625
12814,120.07883333333332,-60.60409444444445,15.193,1.118,1.236,1,1,1,1,0,0.288219,0.159055,120.07886951945,-60.60404391989,5290776702197093888,2.3737,0.0191,12.109,-4.883,0.027,11.081,0.025,14.913524,0.003157,1.3985,0.00862592702264516
12835,120.08159999999998,-60.75564722222222,17.275,1.433,1.971,1,1,1,1,0,0.288198,0.007489,120.08159991831,-60.75560254755,5290766256836800896,2.474,0.0441,11.736,-5.067,0.057,10.586,0.052,16.573786,0.00289,2.078363,0.011706321753650889
12848,120.08284166666664,-60.40881944444444,13.031,0.855,0.959,1,1,1,1,1,0.291934,0.354156,120.08286520546,-60.40891826949,5290830234669122176,1.6018,0.0156,13.734,-5.86,0.022,-12.421,0.021,12.810356,0.00276,1.059161,0.00472481957327473
12868,120.08486249999999,-60.88659722222222,16.668,1.492,2.134,1,1,1,1,1,0.288717,-0.123305,120.08508215772,-60.88638610895,5290752512941721088,3.858,0.0287,42.146,13.851,0.035,39.805,0.033,15.841759,0.002789,2.1499,0.0068997955042160485
12874,120.08573749999998,-60.71042222222223,13.488,0.927,1.051,1,1,1,1,1,0.290648,0.052695,120.08577684471,-60.71037650938,5290769314853433600,2.4594,0.0162,11.832,-4.765,0.021,10.83,0.02,13.295823,0.002823,1.190427,0.005402723850059339
12884,120.08671249999998,-60.38784722222222,18.011,1.444,2.209,1,1,1,1,0,0.294054,0.375252,120.08677220134,-60.38780324115,5290830475187291904,2.4194,0.0549,12.538,-4.639,0.072,11.649,0.082,17.121515,0.002865,2.221201,0.014020591998913598
12903,120.08861249999997,-60.582600000000006,17.664,1.466,2.184,1,1,1,1,0,0.293212,0.180509,120.08864394959,-60.58254496489,5290776805276220032,2.4152,0.0461,12.441,-5.417,0.069,11.2,0.059,16.844017,0.003227,2.205792,0.014794764918713645
12909,120.08916666666666,-60.82015555555556,11.027,0.345,0.439,1,1,1,1,0,0.291311,-0.057033,120.08917376899,-60.82009391813,5290765019886216448,2.3788,0.0117,12.357,-4.888,0.014,11.349,0.014,10.959637,0.002765,0.504607,0.004741000949166747
12923,120.09109583333331,-60.42929722222222,12.164,0.546,0.745,1,1,1,1,1,0.29609,0.333857,120.09165549084,-60.42917851072,5290830165949644032,4.3152,0.0161,46.471,39.517,0.021,24.452,0.021,11.820105,0.002758,0.916286,0.004720639045722517
12927,120.09154166666666,-61.06229444444444,15.391,1.177,1.328,1,1,1,1,0,0.290242,-0.299178,120.09152436045,-61.06223715162,5290746190749912192,2.3719,0.0187,12.188,-5.014,0.022,11.108,0.023,14.98169,0.002775,1.42737,0.005123206515454945
13006,120.100075,-60.70101944444445,12.82,0.658,0.817,1,1,1,1,1,0.297767,0.062031,120.10015117768,-60.70097593534,5290775190368696320,2.5093,0.0109,12.47,-5.073,0.014,11.391,0.013,12.614484,0.002775,0.87948,0.004947222351987021
13013,120.10107083333331,-61.00439166666666,17.002,1.478,2.047,1,1,1,1,1,0.29543,-0.241238,120.10113235835,-61.0042519543,5290748046175791104,2.7559,0.0342,27.094,-0.573,0.041,27.088,0.04,16.247995,0.002794,2.06095,0.007663558442394761
13050,120.10577916666666,-60.70145555555556,19.03,99.999,2.471,0,1,0,1,0,0.300476,0.06154,120.10569586109,-60.70144161714,5290775186068050816,1.86,0.0891,15.205,-12.965,0.119,7.943,0.111,17.98415,0.002992,2.247906,0.03697072123992173
13065,120.10739166666664,-60.90589166666666,17.474,1.519,2.079,1,1,1,1,0,0.299386,-0.142852,120.10738693482,-60.9058337637,5290752341143028736,2.3594,0.0396,11.973,-4.699,0.049,11.012,0.054,16.602875,0.00299,2.083312,0.010154216956516145
13075,120.1084875,-61.09405833333334,18.951,1.593,2.65,1,1,1,1,1,0.298141,-0.331023,120.10846813664,-61.09400791393,5290745258735333120,2.3402,0.0797,11.715,-4.737,0.097,10.715,0.092,17.743717,0.003069,2.565386,0.026443067238881346
13079,120.109225,-60.90355833333333,17.825,1.468,2.249,1,1,1,1,0,0.300311,-0.140533,120.10924411386,-60.90350688984,5290752341143029120,2.4086,0.049,12.357,-4.597,0.061,11.469,0.059,16.88854,0.002924,2.16853,0.01387402050596726
13097,120.11160416666667,-60.712525,17.264,1.49,1.934,1,1,1,1,0,0.303389,0.050344,120.1118648818,-60.71260963664,5290772235431280256,2.2551,0.04,18.421,13.745,0.051,-12.265,0.047,16.562153,0.002811,2.007154,0.009411352347032812
13117,120.11384999999999,-60.71613333333334,16.81,1.47,1.836,1,1,1,1,0,0.304343,0.04686,120.11388284738,-60.71608435616,5290772235431280000,2.4241,0.0358,12.259,-4.831,0.044,11.266,0.043,16.175816,0.003046,1.883023,0.01052097428948479
13131,120.11516666666665,-60.413736111111106,19.756,99.999,2.993,0,1,0,1,1,0.307872,0.349166,120.11523426647,-60.41376073653,5290830196010030592,2.4517,0.1071,3.945,-3.7,0.143,-1.369,0.151,18.358236,0.003091,2.94836,0.049964978655053977
13138,120.1161375,-60.35918888888889,13.541,0.785,0.905,1,1,1,1,0,0.308933,0.403701,120.11633534903,-60.35921749091,5290830646986128640,0.3424,0.0328,9.155,-2.963,0.043,8.662,0.051,15.949299,0.002789,0.988954,0.018261953592099613
13145,120.11759166666666,-60.35965277777778,13.538,0.78,0.909,1,1,1,1,0,0.309484,0.403341,120.11745742716,-60.35957246428,5290830646985985920,2.4492,0.0107,28.796,-21.532,0.014,19.12,0.017,13.431237,0.002759,1.002181,0.004849605344767758
13168,120.12014583333332,-61.01338611111111,12.947,0.669,0.796,1,1,1,1,0,0.304564,-0.250421,120.12015455207,-61.01334896656,5290747977456314880,2.42,0.0102,11.917,-4.774,0.012,10.919,0.012,12.808417,0.002785,0.870103,0.004994151479480774
13174,120.12077083333332,-61.0023,19.549,99.999,2.695,0,1,0,1,0,0.304935,-0.239346,120.12070185756,-61.00227072936,5290748046175793024,1.7757,0.1322,16.116,-12.119,0.148,10.624,0.146,18.385435,0.003268,2.907337,0.06709946742709662
13191,120.12355833333332,-60.707997222222225,17.696,1.458,2.153,1,1,1,1,0,0.309184,0.054953,120.12362030155,-60.70794626901,5290772269790935296,2.406,0.0473,11.601,-4.673,0.063,10.619,0.061,16.845802,0.002841,2.10263,0.011990373805682623
13231,120.12957499999999,-60.46351388888889,12.437,0.589,0.727,1,1,1,1,0,0.314476,0.299388,120.12958682747,-60.4634728136,5290826936134381440,2.4492,0.0108,11.76,-4.241,0.014,10.969,0.014,12.293886,0.002767,0.79584,0.00482759329272879
13235,120.12987083333331,-61.14980833333333,14.037,0.837,0.941,1,1,1,1,0,0.307946,-0.386918,120.12987619625,-61.14980576596,5289994262233461632,2.1202,0.0145,7.08,-4.585,0.016,5.395,0.016,13.826985,0.002813,1.042672,0.005411597638405871
13241,120.13077499999997,-60.608494444444446,10.707,0.276,0.34,1,1,1,1,0,0.313682,0.154384,120.13083576816,-60.60847679168,5290776908357132544,2.4532,0.0161,11.949,-4.915,0.021,10.891,0.019,10.664711,0.00278,0.400225,0.004745809309274868
13269,120.1347708333333,-61.22056111111111,17.316,1.496,2.107,1,1,1,1,0,0.309621,-0.457649,120.13478721221,-61.22051738545,5289992750405037952,2.4817,0.0381,11.291,-4.398,0.051,10.4,0.047,16.49294,0.002857,2.109716,0.013207458991039875
13273,120.1356,-61.00928888888889,18.738,99.999,2.417,0,1,0,1,0,0.31212,-0.246408,120.13566489886,-61.00926307068,5290747977456316672,2.0562,0.0758,9.88,0.123,0.092,9.879,0.091,17.72412,0.0029,2.36013,0.02799475609824097
13283,120.13705416666664,-60.42876944444444,20.724,99.999,3.045,0,1,0,1,0,0.318541,0.33416,120.13714111659,-60.42866304202,5290827241072098944,2.2694,0.2157,12.567,-5.289,0.293,11.399,0.294,19.313047,0.003728,3.000204,0.09653982766195515
13286,120.13819999999998,-60.52318888888889,12.493,0.596,0.75,1,1,1,1,0,0.318168,0.239679,120.13826698952,-60.52314231588,5290824320493640576,2.4255,0.0106,12.169,-4.772,0.016,11.194,0.015,12.356966,0.002775,0.819612,0.004879092231143002
13316,120.14308333333332,-60.70625555555556,12.227,0.673,0.814,1,1,1,1,1,0.318746,0.056592,120.14312892452,-60.70621322608,5290772269790935808,2.4321,0.0758,12.105,-5.357,0.095,10.855,0.09,12.083611,0.002798,0.894474,0.005015037387697125
13342,120.14709166666664,-60.79723333333333,19.378,99.999,2.64,0,1,0,1,0,0.3198,-0.034434,120.1471396067,-60.79722438298,5290765187385453184,2.1532,0.1206,12.241,-4.527,0.157,11.373,0.136,18.306847,0.00316,2.724213,0.048789754180565414
13349,120.14796249999998,-60.80731111111111,14.903,1.035,1.182,1,1,1,1,0,0.320102,-0.044487,120.14796534059,-60.80727392454,5290764951166829824,2.4096,0.0172,12.323,-4.768,0.021,11.364,0.02,14.636271,0.002938,1.29819,0.007100763480077336
13354,120.14826249999997,-61.02258611111111,15.072,1.069,1.319,1,1,1,1,1,0.31811,-0.259747,120.14829928295,-61.02254203674,5290747771297885824,2.5763,0.038,11.499,-4.26,0.046,10.681,0.046,14.683183,0.003091,1.397876,0.008131050424145702
13383,120.15189999999998,-61.09088333333334,14.834,0.984,1.112,1,1,1,1,0,0.319199,-0.328066,120.15196856889,-61.09084559095,5290745194317500416,0.3302,0.0172,7.969,-0.337,0.022,7.962,0.019,14.54229,0.002761,1.228862,0.005041525562763716
13404,120.15426249999999,-61.05211388888888,17.076,1.577,2.268,1,1,1,1,1,0.32071,-0.289305,120.15428193113,-61.05207208396,5290746946664280064,,,,,,,,16.564219,0.013124,2.231854,0.008535739276711772
13424,120.15669166666666,-60.60637222222223,16.045,1.393,1.735,1,1,1,1,1,0.326413,0.156402,120.15673312173,-60.60633240653,5290776835335629184,2.3047,0.0554,12.64,-3.917,0.076,12.018,0.067,15.714796,0.003302,1.805265,0.011503084151652547
13430,120.15723333333332,-60.60921944444445,14.87,1.022,1.186,1,1,1,1,0,0.326655,0.153562,120.1572849791,-60.60916997954,5290776839636049664,2.3725,0.0153,11.379,-4.433,0.02,10.48,0.019,14.526385,0.003006,1.287538,0.007765800023178552
13452,120.15977499999998,-60.513222222222225,20.679,99.999,3.04,0,1,0,1,0,0.328805,0.249554,120.15967800022,-60.51316167426,5290824354853930112,2.3005,0.1951,12.589,-9.582,0.326,8.165,0.259,19.175974,0.003647,2.613777,0.08260526245342968
13462,120.16112499999998,-61.106766666666665,18.684,1.607,2.435,1,1,1,1,0,0.323476,-0.343979,120.16115110462,-61.10671419959,5290745086936635392,2.5368,0.0851,12.338,-4.516,0.096,11.482,0.091,17.726019,0.002993,2.553368,0.02550994992155022
13538,120.17054166666665,-60.526241666666664,10.769,0.437,0.59,1,1,1,1,1,0.33397,0.23645,120.17044615946,-60.52621158267,5290824290436296064,2.748,0.0131,18.064,-10.048,0.02,15.012,0.015,10.667301,0.002764,0.64618,0.004716051314394278
13540,120.17073749999999,-60.53053055555556,12.179,0.566,0.748,1,1,1,1,1,0.334119,0.232174,120.17083925218,-60.53048602897,5290824290434649344,2.4054,0.0109,11.35,-4.13,0.018,10.572,0.012,12.060243,0.00276,0.799636,0.004730844850552594
13555,120.17269999999998,-60.34459722222223,21.259,99.999,3.332,0,1,0,1,1,0.336992,0.418005,120.17276836806,-60.34463659518,5290830986283683328,1.0133,0.3114,2.88,1.025,0.467,2.691,0.443,19.562744,0.004255,2.594996,0.08036366593181274
13563,120.17404583333332,-61.200725000000006,18.357,1.521,2.288,1,1,1,1,0,0.328689,-0.43794,120.17396574764,-61.20061664334,5289993162721899648,1.9182,0.0662,28.556,-14.486,0.09,24.609,0.08,17.397392,0.00286,2.196312,0.01535737562215628
13581,120.17594999999999,-60.780633333333334,18.693,99.999,2.438,0,1,0,1,0,0.334195,-0.018181,120.17629581405,-60.78082535963,5290771062899318272,2.4558,0.0777,36.126,20.23,0.101,-29.93,0.088,17.657904,0.002905,2.402956,0.026001602431388725
13590,120.17673333333333,-61.22223888888889,12.779,0.663,0.859,1,1,1,1,1,0.329804,-0.459542,120.17674891761,-61.22220577799,5289992574306636672,2.4472,0.015,11.442,-3.408,0.021,10.922,0.019,12.605481,0.002769,0.926438,0.004836846183206574
13601,120.17879166666665,-60.31520277777778,20.703,99.999,3.246,0,1,0,1,1,0.340292,0.447436,120.17881606731,-60.31517210161,5290831845277169152,2.5178,0.1746,12.304,-5.676,0.217,10.917,0.261,19.10817,0.003573,2.92815,0.0854440815504503
13610,120.17937083333331,-61.103225,15.229,1.101,1.269,1,1,1,1,0,0.332324,-0.340525,120.17938715926,-61.10316895328,5289994502751632384,2.4332,0.0178,12.29,-4.807,0.023,11.311,0.021,14.903503,0.003149,1.38824,0.008911723570668021
13633,120.18379999999999,-61.025838888888885,19.836,99.999,3.107,0,1,0,1,1,0.335284,-0.263148,120.18382141518,-61.02576617815,5290747732636530304,2.3711,0.1646,12.87,-5.461,0.203,11.655,0.195,18.411957,0.003845,2.923031,0.0704691059968835
13648,120.18537083333332,-60.97118888888889,15.999,1.478,1.818,1,1,1,1,1,0.336661,-0.208543,120.18547108888,-60.97115018224,5290748217974493952,,,,,,,,15.985714,0.008701,1.908744,0.00801965685051424
13675,120.18869999999998,-60.50835,9.863,0.138,0.169,1,1,1,1,0,0.343159,0.254293,120.18873564536,-60.50827319985,5290825836622877440,2.5303,0.0172,12.692,-4.79,0.025,11.753,0.02,9.858936,0.002765,0.212239,0.004724034292847587
13686,120.18974583333333,-60.48294722222222,15.499,1.184,1.3,1,1,1,1,0,0.34396,0.279632,120.18981593562,-60.48292794389,5290826077141047296,0.2206,0.0198,8.05,-2.963,0.027,7.484,0.025,15.137033,0.002766,1.416364,0.0055935814108672805
13687,120.18981666666666,-60.396122222222225,19.091,1.483,2.716,1,1,1,1,1,0.344909,0.366488,120.18987288346,-60.39606671574,5290827382810841472,2.5598,0.0804,12.308,-5.019,0.106,11.238,0.118,17.834705,0.002977,2.577414,0.029236401232025803
13704,120.19122499999997,-60.66534444444444,18.96,99.999,2.636,0,1,0,1,0,0.342743,0.097257,120.19128647154,-60.66530381448,5290775735823905792,2.3634,0.0757,11.754,-3.544,0.116,11.207,0.092,17.747581,0.002907,2.58168,0.03485892707757942
13706,120.19137083333334,-61.01006944444445,19.778,99.999,2.698,0,1,0,1,0,0.339116,-0.247416,120.19138328799,-61.00999372412,5290747835715757696,2.5517,0.146,11.995,-4.307,0.175,11.195,0.169,18.679253,0.003459,2.782679,0.08081953687073441
13730,120.19619583333332,-60.87026111111111,19.529,99.999,2.971,0,1,0,1,1,0.34291,-0.10765,120.19611424787,-60.87019683109,5290752783518401920,2.2599,0.1001,12.26,-4.851,0.125,11.259,0.112,18.133049,0.003074,2.893889,0.04036361106244088
13755,120.19857916666666,-60.726936111111115,13.745,0.816,0.948,1,1,1,1,0,0.345689,0.035649,120.19865213045,-60.72687682358,5290772029272852864,2.4017,0.0109,12.102,-4.412,0.014,11.269,0.013,13.563049,0.002775,1.045829,0.0050462635682255045
13760,120.19894583333331,-60.95223333333334,17.586,1.667,2.282,1,1,1,1,1,0.343549,-0.189857,120.19924795612,-60.95239113153,5290748595931618816,3.3346,0.0415,28.555,16.166,0.05,-23.538,0.048,16.648302,0.002811,2.275092,0.010509456503549553
13764,120.19990416666664,-60.86566666666667,14.063,0.861,0.984,1,1,1,1,0,0.344807,-0.103105,120.19990924297,-60.86563121674,5290752787819629056,2.4121,0.0119,12.736,-5.702,0.015,11.388,0.013,13.797505,0.002807,1.084286,0.005203180277484147
13855,120.21127083333332,-60.60767777777778,13.095,0.835,0.938,1,1,1,1,1,0.353325,0.154733,120.21159864038,-60.60771712496,5290776152441284224,2.6504,0.0236,18.449,17.784,0.032,-4.909,0.029,12.888075,0.00276,1.045004,0.004733624404196006
13861,120.2121083333333,-60.931866666666664,15.925,1.36,1.593,1,1,1,1,1,0.349984,-0.169425,120.21203912199,-60.93189053674,5290751585228859904,2.3729,0.0248,14.52,-14.44,0.031,-1.523,0.028,15.396438,0.002773,1.677807,0.005680122621915833
13865,120.21241666666666,-61.19629166666666,16.941,1.53,2.059,1,1,1,1,1,0.347215,-0.433707,120.21232127875,-61.19618596192,5289992990923209472,2.6965,0.0408,27.581,-14.143,0.053,23.679,0.05,16.132652,0.002793,2.083974,0.00784875079232358
13875,120.213675,-60.775619444444445,17.16,1.446,1.968,1,1,1,1,0,0.35252,-0.01312,120.21371745705,-60.77556798851,5290770895401484032,2.3849,0.037,12.064,-4.95,0.048,11.002,0.043,16.429007,0.002844,1.98514,0.00864909203327147
13877,120.21382083333333,-61.01926944444445,10.302,0.192,0.229,1,1,1,1,0,0.349922,-0.256769,120.21389079336,-61.01922905142,5290747084103123712,2.4451,0.014,12.087,-5.158,0.018,10.932,0.016,10.282978,0.00277,0.273801,0.004717476126065717
13878,120.21398749999997,-60.984902777777776,11.11,0.354,0.471,1,1,1,1,0,0.350371,-0.222402,120.21403672861,-60.98485992415,5290747943096587776,2.3954,0.0113,12.491,-5.056,0.015,11.422,0.014,11.026142,0.002762,0.517447,0.004724836610931642
13890,120.21530833333333,-60.421772222222216,21.147,99.999,3.351,0,1,0,1,1,0.357204,0.340631,120.21533473982,-60.42178959479,5290827103633151360,2.2804,0.2168,12.506,-5.151,0.295,11.396,0.314,19.38565,0.003761,2.757296,0.12864088434086574
13900,120.21604583333333,-60.78328888888889,13.233,0.719,0.873,1,1,1,1,1,0.353601,-0.020806,120.21610576467,-60.78324175717,5290770826682093312,2.456,0.0218,12.913,-5.559,0.028,11.655,0.025,13.053854,0.002806,0.956637,0.0052261179665216125
13917,120.21863749999999,-60.40173611111111,19.54,99.999,2.723,0,1,0,1,0,0.359105,0.360714,120.21873592162,-60.40168652706,5290827687748730496,2.3859,0.1139,12.507,-4.688,0.155,11.595,0.163,18.402964,0.003207,2.705877,0.07602550289212166
13925,120.21998749999999,-60.819300000000005,15.961,1.452,1.704,1,1,1,1,1,0.355091,-0.05669,120.21997489366,-60.81910730269,5290758972572355456,2.8632,0.0226,38.904,-9.152,0.029,37.812,0.026,15.36471,0.002775,1.776798,0.005918868135040685
13933,120.22168333333333,-61.121769444444446,19.284,99.999,2.617,0,1,0,1,0,0.352581,-0.359296,120.22173591495,-61.12172047565,5289995701043259520,2.4685,0.1011,12.477,-4.738,0.123,11.543,0.115,18.1422,0.003071,2.67831,0.04168695474605935
