# 
# Source: WEBDA
# 
# F1  V vs B-V membership flag
# F2  V vs V-I membership flag
# F3  B-V vs V-I membership flag
# F4  Candidate membership flag
# F5  Binarity flag
# 
# ID    RAh RAm RAs  DE- DEd DEm DEs      V     B-V     V-I  F1 F2 F3 F4 F5
     ID              RAJ2000               DEJ2000     Vmag      B-V      V-I   F1   F2   F3   F4   F5  
  11655   119.93811249999999    -60.94244722222222   18.352    1.022    1.354   -1   -1   -1   -1    0  
  11656   119.93837083333331   -60.316516666666665    17.92    0.654    0.875   -1   -1    1   -1    0  
  11657   119.93869583333331    -60.38178055555556   20.421   -9.999     1.98    0   -1    0   -1    0  
  11658   119.93875416666666   -60.841686111111116   17.036    0.705    0.879   -1   -1    1   -1    0  
  11659   119.93887499999998    -60.70381666666667   19.887   -9.999    1.246    0   -1    0   -1    0  
  11660   119.93897083333331    -60.65790833333333   19.009    1.192    1.552   -1   -1    1   -1    0  
  11661   119.93901249999998   -61.131705555555556   18.982    0.933    1.093   -1   -1    1   -1    0  
  11662   119.93907499999999              -60.7299   20.034   -9.999    1.382    0   -1    0   -1    0  
  11663   119.93908749999999    -61.18510833333333   18.808    1.474    2.509    1    1    1    1    0  
  11664   119.93910833333332   -60.924816666666665   18.435    0.638    0.773   -1   -1    1   -1    0  
  11665   119.93912499999999    -60.42091666666666   17.249    0.876    1.069   -1   -1    1   -1    0  
  11666   119.93912916666666   -60.836261111111114   16.924    0.735    0.896   -1   -1    1   -1    0  
  11667   119.93916666666665    -60.85851388888889   17.247     0.86    1.037   -1   -1    1   -1    0  
  11668   119.93928749999999    -60.42500555555555   18.676    0.799    0.961   -1   -1    1   -1    0  
  11669           119.939325    -60.37422222222222    19.15    1.702    2.148    1   -1    1   -1    0  
  11670   119.93965833333331    -60.99614722222222   15.455    0.901    0.986   -1   -1    1   -1    0  
  11671   119.93970833333331    -60.69907222222222    17.88    0.923    1.025   -1   -1    1   -1    0  
  11672   119.93988333333331    -60.63797777777778    20.71   -9.999    2.105    0   -1    0   -1    0  
  11673   119.94014999999999    -60.52321388888889   17.652    0.783    0.959   -1   -1    1   -1    0  
  11674   119.94022916666665   -60.557063888888884   16.741    0.675     0.84   -1   -1    1   -1    0  
  11675   119.94027083333333    -60.44693333333333   20.964   -9.999    2.526    0   -1    0   -1    0  
  11676   119.94027916666666    -60.50192777777778   17.683    0.838     1.05   -1   -1    1   -1    0  
  11677          119.9403375   -60.683138888888884   17.498    1.104    1.236   -1   -1    1   -1    0  
  11678   119.94054583333333   -60.468183333333336   20.366   -9.999    0.508    0   -1    0   -1    0  
  11679   119.94080833333331   -61.092336111111116   19.439    1.445    0.584   -1   -1   -1   -1    0  
  11680   119.94098333333332    -60.76541666666667   20.442   -9.999    1.804    0   -1    0   -1    0  
  11681   119.94157499999999    -60.43071944444444   18.832    0.955     0.98   -1   -1    1   -1    0  
  11682   119.94157499999999   -60.736108333333334    18.44    0.792    0.981   -1   -1    1   -1    0  
  11683   119.94160833333332    -61.06363611111111   20.349   -9.999    1.593    0   -1    0   -1    0  
  11684   119.94169166666664   -61.056799999999996   18.782    0.956     1.14   -1   -1    1   -1    0  
  11685   119.94202499999999             -60.52515   17.009    1.329    1.344   -1   -1   -1   -1    0  
  11686   119.94206249999998    -61.08428611111111   16.113     1.08    1.177   -1   -1    1   -1    0  
  11687   119.94234166666666    -60.67690833333333   20.218   -9.999    1.694    0   -1    0   -1    0  
  11688   119.94246666666665    -60.30206666666666   16.332    0.805    0.896   -1   -1    1   -1    0  
  11689   119.94257083333332            -60.437875   20.268   -9.999    1.303    0   -1    0   -1    0  
  11690   119.94309583333332   -60.405455555555555   19.747    0.756    0.898   -1   -1    1   -1    0  
  11691   119.94344999999998    -61.01065555555556   19.768   -9.999    1.041    0   -1    0   -1    0  
  11692   119.94364166666665    -60.79781666666666   21.022   -9.999    1.457    0   -1    0   -1    0  
  11693   119.94366666666666    -60.31625555555555   18.563    1.092    1.325   -1   -1    1   -1    0  
  11694   119.94376249999999            -60.812475   17.794    0.839    1.008   -1   -1    1   -1    0  
  11695   119.94400416666666    -60.47009166666667   18.051    0.718     0.87   -1   -1    1   -1    0  
  11696   119.94400416666666    -60.85590833333333   18.795    1.445    2.532   -1    1   -1   -1    0  
  11697          119.9444875   -61.019502777777774   19.937   -9.999    1.077    0   -1    0   -1    0  
  11698   119.94450416666665   -60.700519444444446   16.238    0.989    1.129   -1   -1    1   -1    0  
  11699   119.94457083333332              -60.4855   19.699    1.461    1.637   -1   -1    1   -1    0  
  11700   119.94467083333332    -60.31186944444444   20.438   -9.999    2.035    0   -1    0   -1    0  
  11701   119.94470416666665    -60.67903611111111   20.281    0.609    0.562   -1   -1    1   -1    0  
  11702          119.9447125    -61.18762777777778   17.367    1.095    1.316   -1   -1    1   -1    0  
  11703   119.94497916666664    -61.07460833333334    16.24    0.892    0.966   -1   -1    1   -1    0  
  11704   119.94525833333333   -60.624094444444445   15.384    1.108    1.174    1   -1    1   -1    0  
  11705   119.94530833333332    -60.40025833333333   19.538    0.766     0.89   -1   -1    1   -1    0  
  11706   119.94562916666666    -61.19541666666667   18.937    1.433    1.979   -1   -1    1   -1    0  
  11707   119.94586249999999    -60.43714722222222   18.354    0.637    0.854   -1   -1    1   -1    0  
  11708   119.94608749999999    -60.70038055555556   16.675     0.98    1.151   -1   -1    1   -1    0  
  11709   119.94663749999998    -60.81590833333333   19.296   -9.999    1.179    0   -1    0   -1    0  
  11710   119.94677083333332    -61.07689166666667   19.487    0.088     1.36   -1   -1   -1   -1    0  
  11711   119.94711249999997              -60.7687    19.39   -9.999    1.159    0   -1    0   -1    0  
  11712   119.94744166666665    -60.33846944444445   19.586    0.827   -9.999   -1    0    0   -1    0  
  11713   119.94755416666665    -60.82302777777778   12.431    0.696    0.801    1    1    1    1    1  
  11714   119.94765833333332    -60.95140277777778   15.144    0.633    0.774   -1   -1    1   -1    0  
  11715   119.94767916666665    -60.67298888888889   17.523    0.731    0.918   -1   -1    1   -1    0  
  11716   119.94772916666666    -60.90423333333333   13.756    0.801    0.896    1    1    1    1    0  
  11717   119.94784999999999    -61.09842777777778   19.632    0.909    1.047   -1   -1    1   -1    0  
  11718   119.94786666666666    -60.74778055555556   17.354    1.489     2.04    1    1    1    1    0  
  11719   119.94788333333332    -60.62041111111111   17.023    0.806    0.972   -1   -1    1   -1    0  
  11720   119.94789583333332    -60.78847222222222   18.021    0.702    0.822   -1   -1    1   -1    0  
  11721   119.94790416666666            -61.029775   18.481    0.923    1.076   -1   -1    1   -1    0  
  11722   119.94798333333331    -61.06099444444444   19.867    1.095    1.735   -1   -1   -1   -1    0  
  11723   119.94804166666665   -61.202466666666666   19.462     1.43    1.669   -1   -1    1   -1    0  
  11724   119.94815833333331    -60.38151111111111   21.375   -9.999    3.002    0   -1    0   -1    0  
  11725   119.94816666666667    -60.42108611111111   19.636   -9.999    2.082    0   -1    0   -1    0  
  11726   119.94828333333332   -61.015658333333334    16.76     0.85    0.964   -1   -1    1   -1    0  
  11727   119.94837083333333    -60.32089722222223   19.129    1.127    1.249   -1   -1    1   -1    0  
  11728   119.94860833333333    -61.04507222222222   19.598    0.657    1.021   -1   -1   -1   -1    0  
  11729   119.94865416666666   -61.022552777777776   14.762    1.024    1.143    1    1    1    1    0  
  11730           119.948675    -60.67998055555555   18.364    1.118    1.385   -1   -1    1   -1    0  
  11731   119.94872916666665   -60.533538888888884   16.841    1.092    1.094   -1   -1    1   -1    0  
  11732   119.94896666666665   -60.603344444444446   13.356    0.616    0.777   -1    1    1   -1    0  
  11733   119.94902499999999    -61.05592222222222    19.38    1.486    2.167    1   -1    1   -1    0  
  11734   119.94906666666665    -61.04644722222222   17.182     0.56    0.766   -1   -1    1   -1    0  
  11735   119.94919166666665    -60.33846944444445   19.314     1.23    1.177   -1   -1    1   -1    0  
  11736   119.94921249999999   -60.702602777777784    19.91   -9.999    0.939    0   -1    0   -1    0  
  11737   119.94939166666666    -60.45243055555556   20.077   -9.999    1.623    0   -1    0   -1    0  
  11738   119.94968333333331    -60.34988055555556   19.824   -9.999    1.005    0   -1    0   -1    0  
  11739   119.94988333333332    -61.14738888888889   14.031    0.697    0.789   -1   -1    1   -1    0  
  11740          119.9503125    -60.54123611111111   14.305    1.187    1.297   -1   -1    1   -1    0  
  11741   119.95032083333332    -60.49443055555555    19.32   -9.999    1.666    0   -1    0   -1    0  
  11742   119.95036666666665    -60.38288333333333   20.046   -9.999     1.63    0   -1    0   -1    0  
  11743   119.95046249999999   -60.617419444444444   20.052   -9.999    1.686    0   -1    0   -1    0  
  11744   119.95057499999999    -60.75511111111111   16.317    0.782    0.894   -1   -1    1   -1    0  
  11745   119.95068333333332    -60.54529722222222   17.743    0.855    0.958   -1   -1    1   -1    0  
  11746   119.95068333333332    -60.65903333333333   17.259    0.607    0.834   -1   -1    1   -1    0  
  11747   119.95072916666665   -60.797152777777775    19.97   -9.999    1.146    0   -1    0   -1    0  
  11748   119.95079166666666    -60.96718333333334   14.745    0.723    0.916   -1   -1    1   -1    0  
  11749   119.95085833333331    -60.50096944444444    18.81    1.423    2.485   -1    1   -1   -1    0  
  11750   119.95093749999998    -61.08886944444445   13.525    0.752     0.86    1    1    1    1    0  
  11751   119.95102916666666    -60.92819444444444   19.063    0.683    0.983   -1   -1    1   -1    0  
  11752   119.95139583333332    -60.39830277777778   18.687    0.826    0.833   -1   -1    1   -1    0  
  11753   119.95171249999999   -60.708022222222226   17.781    0.614    0.853   -1   -1    1   -1    0  
  11754   119.95194999999998    -61.00740555555556    16.17    1.078    1.205   -1   -1    1   -1    0  
  11755   119.95197083333332   -61.123872222222225   19.047    1.623     2.21    1   -1    1   -1    0  
  11756   119.95230833333332    -60.45361666666667   18.307    0.784     0.88   -1   -1    1   -1    0  
  11757   119.95243333333332    -60.55933333333333   18.257    1.639    2.189    1   -1    1   -1    0  
  11758   119.95273749999998    -60.92000833333333   17.874    0.701    0.913   -1   -1    1   -1    0  
  11759   119.95300416666664            -60.975675   18.421    0.922     1.05   -1   -1    1   -1    0  
  11760   119.95339583333332    -60.53445555555555   18.819    0.857    1.027   -1   -1    1   -1    0  
  11761   119.95347083333331    -60.56917777777778   19.648    0.946    1.136   -1   -1    1   -1    0  
  11762   119.95354999999998    -60.85879444444445   18.095    0.845    0.954   -1   -1    1   -1    0  
  11763   119.95373333333332   -60.506302777777776   19.296    0.719    0.817   -1   -1    1   -1    0  
  11764   119.95378333333332    -60.94374166666666   18.173    1.461    1.666    1   -1    1   -1    0  
  11765   119.95392916666665    -61.12848611111111   18.993    0.922    1.089   -1   -1    1   -1    0  
  11766   119.95422083333332   -60.676091666666665   20.192   -9.999    2.043    0   -1    0   -1    0  
  11767   119.95438333333333    -60.59191666666667   17.358    1.033   -9.999   -1    0    0   -1    0  
  11768   119.95471249999999    -61.17806944444444   18.751    1.121    1.276   -1   -1    1   -1    0  
  11769           119.954775    -61.06951666666667   20.066    1.198    2.234   -1   -1   -1   -1    0  
  11770   119.95505833333333    -60.81636388888889   19.593   -9.999    0.922    0   -1    0   -1    0  
  11771   119.95533749999998   -60.619283333333335   15.414    0.702    0.846   -1   -1    1   -1    0  
  11772   119.95553749999999   -60.433366666666664   19.192      0.9    1.171   -1   -1    1   -1    0  
  11773   119.95595833333331    -61.21164166666667   14.756    1.178    1.348    1    1    1    1    1  
  11774   119.95617499999999    -61.17411111111111   19.946   -9.999    2.706    0    1    0    1    0  
  11775   119.95625416666665   -60.983494444444446    17.47    0.853     1.08   -1   -1    1   -1    0  
  11776            119.95655            -60.600375   18.996    0.728    1.549   -1   -1   -1   -1    0  
  11777   119.95663333333331             -60.86415   18.573    0.813    0.926   -1   -1    1   -1    0  
  11778   119.95690833333333   -60.383383333333335   20.133   -9.999    1.851    0   -1    0   -1    0  
  11779   119.95692916666665    -60.68004722222222   17.244    0.848    0.923   -1   -1    1   -1    0  
  11780   119.95729583333332    -60.97000555555556   11.931    1.196    1.204   -1   -1   -1   -1    0  
  11781   119.95834583333333    -60.56425833333333   18.165    0.766    0.823   -1   -1    1   -1    0  
  11782   119.95887916666666   -60.726175000000005   14.557    1.014    1.157    1    1    1    1    1  
  11783   119.95895416666666   -60.380202777777775   16.272    0.648     0.77   -1   -1    1   -1    0  
  11784   119.95904583333332    -60.42270277777777   17.346    0.936    1.217   -1   -1   -1   -1    0  
  11785   119.95906249999999    -60.45073611111111   20.499   -9.999    2.055    0   -1    0   -1    0  
  11786   119.95918333333333    -60.54181666666666   13.665    0.566    0.715   -1   -1    1   -1    0  
  11787   119.95946666666666    -60.98567777777778   19.144   -9.999    1.244    0   -1    0   -1    0  
